ID,Workclass,Education,Marital-status,Occupation,Relationship,Race,Sex,Native-country,Age,fnlwgt,Education-num,Capital-gain,Capital-loss,Hours-per-week,label
CLI0793,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,55,226875,9,4064,0,40,<=50K
CLI0794,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,21,118712,11,0,1504,40,<=50K
CLI0795,?,Some-college,Divorced,?,Not-in-family,White,Female,United-States,37,223732,10,0,0,40,<=50K
CLI0796,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,43,211128,14,0,0,50,>50K
CLI0797,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,36,84848,9,0,0,16,<=50K
CLI0798,Local-gov,Some-college,Never-married,Tech-support,Not-in-family,White,Male,United-States,37,32709,13,0,0,40,>50K
CLI0799,Private,Some-college,Never-married,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Female,United-States,34,164309,7,0,0,8,<=50K
CLI0800,Private,11th,Married-civ-spouse,Farming-fishing,Husband,White,Male,Mexico,58,266707,2,0,2179,18,<=50K
CLI0801,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,35,54576,9,0,0,40,<=50K
CLI0802,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,46,102388,15,15024,0,45,>50K
CLI0803,Private,Assoc-voc,Never-married,Craft-repair,Own-child,White,Male,United-States,53,35305,13,0,0,57,<=50K
CLI0804,?,Some-college,Separated,?,Unmarried,White,Male,United-States,29,444304,13,0,0,40,>50K
CLI0805,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,47,274883,9,0,0,40,<=50K
CLI0806,Self-emp-not-inc,HS-grad,Separated,Other-service,Not-in-family,White,Female,United-States,40,228535,12,7298,0,36,>50K
CLI0807,Private,Bachelors,Married-civ-spouse,Tech-support,Wife,White,Female,United-States,26,123384,14,0,0,40,<=50K
CLI0808,?,11th,Married-civ-spouse,?,Wife,White,Female,United-States,30,213722,9,0,0,40,<=50K
CLI0809,Self-emp-not-inc,1st-4th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,28,303674,9,3103,0,20,<=50K
CLI0810,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,19,320014,10,0,0,25,<=50K
CLI0811,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,58,215245,13,0,0,37,<=50K
CLI0812,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,United-States,65,149131,13,0,0,40,>50K
CLI0813,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,84,188328,9,0,0,16,<=50K
CLI0814,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,39,119421,9,0,625,35,<=50K
CLI0815,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,29,108594,9,0,0,40,<=50K
CLI0816,Private,Masters,Never-married,Other-service,Own-child,White,Female,United-States,50,276241,13,0,0,40,>50K
CLI0817,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,43,211860,9,0,0,24,<=50K
CLI0818,?,HS-grad,Married-civ-spouse,?,Wife,White,Female,United-States,53,139671,10,0,0,40,>50K
CLI0819,Private,Some-college,Never-married,Other-service,Own-child,White,Male,United-States,62,122246,10,8614,0,39,>50K
CLI0820,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,39,301867,13,0,0,24,<=50K
CLI0821,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,Italy,31,119432,13,0,0,40,>50K
CLI0822,Private,HS-grad,Widowed,Prof-specialty,Not-in-family,White,Female,United-States,17,100828,7,0,0,20,<=50K
CLI0823,State-gov,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,United-States,21,286824,10,0,0,12,<=50K
CLI0824,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,37,117567,13,0,0,60,>50K
CLI0825,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,37,291981,9,0,0,40,<=50K
CLI0826,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,United-States,62,102631,10,0,0,50,<=50K
CLI0827,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,20,53738,10,0,0,60,<=50K
CLI0828,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Female,United-States,24,212300,9,0,0,38,<=50K
CLI0829,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,Philippines,37,51158,10,7298,0,36,>50K
CLI0830,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,42,32533,10,0,0,45,<=50K
CLI0831,Private,11th,Never-married,Other-service,Not-in-family,White,Male,United-States,19,25429,10,0,0,25,<=50K
CLI0832,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,47,341762,9,0,0,40,<=50K
CLI0833,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,58,190541,9,0,0,47,<=50K
CLI0834,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,58,119558,9,0,0,50,>50K
CLI0835,Self-emp-not-inc,Some-college,Widowed,Farming-fishing,Unmarried,White,Female,United-States,37,112497,14,0,0,40,>50K
CLI0836,?,Some-college,Never-married,?,Own-child,White,Male,United-States,47,133758,9,0,1974,40,<=50K
CLI0837,?,HS-grad,Separated,?,Not-in-family,White,Female,United-States,55,98361,9,0,0,35,<=50K
CLI0838,Local-gov,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female,United-States,19,198459,9,0,2001,40,<=50K
CLI0839,?,Some-college,Never-married,?,Not-in-family,White,Male,United-States,41,170230,13,0,0,45,<=50K
CLI0840,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States,31,257644,9,0,0,43,<=50K
CLI0841,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,32,46691,13,0,0,40,<=50K
CLI0842,Self-emp-inc,HS-grad,Never-married,Sales,Not-in-family,White,Male,United-States,45,45891,10,0,0,42,<=50K
CLI0843,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,55,41938,13,0,0,8,<=50K
CLI0844,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,46,30219,10,7688,0,38,>50K
CLI0845,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,22,174626,4,0,0,40,<=50K
CLI0846,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,35,173858,9,0,0,40,<=50K
CLI0847,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,United-States,19,123718,10,0,0,20,<=50K
CLI0848,Private,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female,United-States,37,178100,14,0,0,40,>50K
CLI0849,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,50,119099,10,0,0,99,>50K
CLI0850,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,46,216414,11,0,0,40,<=50K
CLI0851,Federal-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,Male,United-States,48,168216,10,0,0,40,>50K
CLI0852,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,20,411862,11,0,0,30,<=50K
CLI0853,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,44,68729,10,0,1902,40,>50K
CLI0854,?,7th-8th,Never-married,?,Own-child,White,Male,United-States,27,367329,11,0,0,40,<=50K
CLI0855,Private,HS-grad,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,?,47,171968,13,0,0,60,<=50K
CLI0856,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,38,210991,13,0,1740,40,<=50K
CLI0857,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,54,203635,9,7298,0,60,>50K
CLI0858,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,30,154120,13,0,0,65,<=50K
CLI0859,Private,Assoc-voc,Married-spouse-absent,Craft-repair,Unmarried,White,Male,United-States,60,141253,6,0,0,48,<=50K
CLI0860,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,49,135643,9,0,0,40,<=50K
CLI0861,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,United-States,22,315974,10,0,0,40,<=50K
CLI0862,Private,Some-college,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,24,223811,10,0,0,40,<=50K
CLI0863,Private,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,32,168906,12,0,0,40,<=50K
CLI0864,Self-emp-not-inc,Bachelors,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,Thailand,28,175343,13,0,0,40,<=50K
CLI0865,Local-gov,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,48,81154,11,0,0,48,<=50K
CLI0866,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,34,90934,11,0,0,40,<=50K
CLI0867,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,38,23892,9,0,0,40,<=50K
CLI0868,Private,10th,Divorced,Farming-fishing,Not-in-family,White,Male,United-States,37,362062,15,99999,0,50,>50K
CLI0869,Private,HS-grad,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander,Female,South,30,302473,9,0,0,40,<=50K
CLI0870,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States,65,143732,9,0,0,40,<=50K
CLI0871,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,57,103540,3,0,0,50,<=50K
CLI0872,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,54,103345,11,0,0,40,>50K
CLI0873,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,27,198286,10,0,0,34,<=50K
CLI0874,Local-gov,Assoc-voc,Never-married,Protective-serv,Unmarried,White,Male,United-States,41,124956,13,99999,0,60,>50K
CLI0875,Local-gov,Assoc-voc,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Male,United-States,50,174102,9,0,0,40,<=50K
CLI0876,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,United-States,58,209423,2,0,0,38,<=50K
CLI0877,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,44,139338,8,0,0,40,<=50K
CLI0878,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States,35,171968,9,0,0,40,<=50K
CLI0879,?,HS-grad,Widowed,?,Not-in-family,Black,Female,United-States,39,315291,9,0,0,40,<=50K
CLI0880,Private,5th-6th,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,32,173998,10,0,0,60,<=50K
CLI0881,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,40,188465,9,0,0,35,<=50K
CLI0882,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States,40,341204,10,1831,0,30,<=50K
CLI0883,Private,Bachelors,Separated,Prof-specialty,Not-in-family,Black,Female,United-States,51,59590,9,0,0,20,<=50K
CLI0884,Private,HS-grad,Divorced,Craft-repair,Own-child,White,Male,Puerto-Rico,40,105717,14,0,1876,35,<=50K
CLI0885,Private,1st-4th,Married-civ-spouse,Other-service,Husband,White,Male,Cuba,58,243929,13,0,0,48,<=50K
CLI0886,Private,12th,Divorced,Transport-moving,Unmarried,Black,Male,United-States,59,113203,9,0,0,40,<=50K
CLI0887,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,20,110998,10,0,0,30,<=50K
CLI0888,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,United-States,38,28887,7,0,0,50,<=50K
CLI0889,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,52,110954,9,0,0,45,>50K
CLI0890,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,32,172579,9,0,0,30,<=50K
CLI0891,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,United-States,43,150528,14,0,0,40,>50K
CLI0892,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,37,329980,10,0,0,40,<=50K
CLI0893,Local-gov,Masters,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,28,329426,13,0,0,40,<=50K
CLI0894,Federal-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,27,183523,13,0,0,45,<=50K
CLI0895,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,38,209609,10,0,0,40,>50K
CLI0896,Private,Some-college,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,United-States,33,213887,9,0,0,40,<=50K
CLI0897,Private,11th,Married-civ-spouse,Sales,Husband,White,Male,United-States,18,216508,9,0,0,30,<=50K
CLI0898,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,El-Salvador,37,34378,2,0,0,40,<=50K
CLI0899,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,United-States,59,145574,7,0,0,40,<=50K
CLI0900,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,19,552354,8,0,0,40,<=50K
CLI0901,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,17,806316,7,0,0,20,<=50K
CLI0902,Federal-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,56,235826,9,5013,0,40,<=50K
CLI0903,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,20,53878,9,0,0,40,<=50K
CLI0904,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,46,117849,10,15024,0,40,>50K
CLI0905,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,29,84560,9,0,0,40,<=50K
CLI0906,Private,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,United-States,58,201112,10,0,0,55,>50K
CLI0907,?,HS-grad,Never-married,?,Own-child,White,Male,United-States,44,33521,10,0,0,40,>50K
CLI0908,Private,1st-4th,Never-married,Other-service,Not-in-family,White,Male,United-States,27,38353,11,0,0,60,<=50K
CLI0909,Private,11th,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,55,176317,9,0,0,40,<=50K
CLI0910,Private,12th,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,28,168901,13,0,0,40,<=50K
CLI0911,?,11th,Never-married,?,Own-child,White,Female,United-States,32,171215,10,0,0,48,<=50K
CLI0912,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,26,259505,10,0,0,40,<=50K
CLI0913,Private,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,United-States,44,320071,9,0,0,40,>50K
CLI0914,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,24,275421,10,0,0,40,<=50K
CLI0915,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,23,234460,4,0,0,40,<=50K
CLI0916,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Female,United-States,37,218490,14,0,0,55,>50K
CLI0917,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,54,75235,9,5178,0,40,>50K
CLI0918,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,United-States,45,112305,10,0,0,40,<=50K
CLI0919,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,39,63021,10,0,0,20,<=50K
CLI0920,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,Taiwan,35,169809,13,0,0,20,<=50K
CLI0921,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,53,180439,13,0,0,40,>50K
CLI0922,Private,Some-college,Never-married,Other-service,Own-child,White,Male,United-States,43,73883,13,0,0,45,<=50K
CLI0923,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,23,140764,11,0,0,15,<=50K
CLI0924,State-gov,Some-college,Never-married,Machine-op-inspct,Own-child,White,Female,United-States,30,44566,13,0,0,40,<=50K
CLI0925,Private,7th-8th,Never-married,Machine-op-inspct,Own-child,Black,Female,Dominican-Republic,28,362491,9,0,0,40,<=50K
CLI0926,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,El-Salvador,40,191982,11,0,0,40,>50K
CLI0927,Federal-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,34,30673,14,0,0,55,<=50K
CLI0928,Private,Some-college,Divorced,Other-service,Unmarried,Black,Female,United-States,22,228452,6,0,0,30,<=50K
CLI0929,Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,United-States,27,175262,13,0,0,40,<=50K
CLI0930,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,United-States,33,80058,9,0,0,48,<=50K
CLI0931,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,34,73161,9,0,0,40,>50K
CLI0932,Self-emp-not-inc,Bachelors,Divorced,Sales,Unmarried,White,Male,United-States,40,177595,10,0,1579,40,<=50K
CLI0933,Private,Assoc-voc,Never-married,Other-service,Own-child,White,Female,United-States,28,216481,13,0,0,40,<=50K
CLI0934,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,21,306114,10,0,0,20,<=50K
CLI0935,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,39,117381,9,0,0,62,<=50K
CLI0936,Private,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Female,United-States,37,197284,10,0,0,40,<=50K
CLI0937,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,20,289944,10,0,0,25,<=50K
CLI0938,Private,10th,Never-married,Craft-repair,Not-in-family,White,Male,United-States,51,172281,13,0,0,40,<=50K
CLI0939,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,United-States,51,174824,9,8614,0,40,>50K
CLI0940,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,65,139960,9,10605,0,60,>50K
CLI0941,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,24,202570,13,0,0,15,<=50K
CLI0942,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,30,291951,9,0,0,40,<=50K
CLI0943,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,35,110668,9,0,0,35,<=50K
CLI0944,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,36,182863,13,0,0,50,>50K
CLI0945,Private,HS-grad,Never-married,Tech-support,Not-in-family,White,Male,England,43,253759,10,0,0,40,<=50K
CLI0946,Federal-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,74,180455,13,0,0,8,<=50K
CLI0947,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,31,33124,15,0,0,99,<=50K
CLI0948,Private,Bachelors,Separated,Sales,Not-in-family,White,Male,United-States,55,144071,13,0,0,18,>50K
CLI0949,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,United-States,33,288273,8,1471,0,40,<=50K
CLI0950,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,46,267952,11,0,0,36,<=50K
CLI0951,Private,Bachelors,Never-married,Prof-specialty,Own-child,Black,Male,United-States,36,370585,9,0,0,40,<=50K
CLI0952,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,38,205493,9,0,0,60,>50K
CLI0953,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,United-States,24,289909,10,0,0,40,<=50K
CLI0954,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,19,184759,9,0,0,26,<=50K
